Nome da campanha,Nome do conjunto de anúncios,Dia,Região,Status de veiculação,Nível de veiculação,Nome da campanha,Tipo de resultado,Resultados,Alcance,Impressões,Valor gasto (BRL),Custo por resultado,Frequência,Cliques no link únicos,Cliques (todos),CTR único (taxa de cliques no link),CTR (taxa de cliques no link),Instalações do aplicativo,Custo por instalação de aplicativo,Ativações de aplicativos,Ativações do aplicativo únicas,Custo por ativação de aplicativo,Custo por ativação do aplicativo única,Início dos relatórios,Término dos relatórios
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-18,São Paulo (state),active,adset,Traffic||Branding geral||Dezembro,Cliques no link,4,382,593,2.36,0.59,1.552356021,4,6,1.047120419,0.674536256,,,26,23,,0.1026087,2021-12-18,2021-12-18
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-18,Rio Grande do Sul,active,adset,Traffic||Branding geral||Dezembro,,,24,29,0.17,,1.208333333,,0,0,,,,1,,,,2021-12-18,2021-12-18
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-18,Pernambuco,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,24,1266,2117,9.59,0.40,1.672195893,24,25,1.895734597,1.133679735,,,256,107,,0.08962617,2021-12-18,2021-12-18
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-18,Bahia,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,29,2304,4022,16.19,0.56,1.745659722,26,34,1.128472222,0.721034311,,,860,285,,0.05680702,2021-12-18,2021-12-18
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-18,Maranhão,active,adset,Traffic||Branding geral||Dezembro,,,32,76,0.30,,2.375,,0,0,,,,5,3,,0.1,2021-12-18,2021-12-18
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-18,Federal District,active,adset,Traffic||Branding geral||Dezembro,,,0,3,0.02,,0,,0,0,,,,,,,,2021-12-18,2021-12-18
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-18,Minas Gerais,active,adset,Traffic||Branding geral||Dezembro,,,0,4,0.01,,0,,0,0,,,,,,,,2021-12-18,2021-12-18
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-18,Paraná,active,adset,Traffic||Branding geral||Dezembro,,,7,7,0.06,,1,,0,0,,,,,,,,2021-12-18,2021-12-18
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-18,Piauí,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,1,86,142,0.48,0.48,1.651162791,1,1,1.162790698,0.704225352,,,33,15,,0.032,2021-12-18,2021-12-18
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-18,Paraíba,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,12,860,1469,5.47,0.46,1.708139535,12,12,1.395348837,0.816882233,,,370,128,,0.04273438,2021-12-18,2021-12-18
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-18,Rio Grande do Norte,active,adset,Traffic||Branding geral||Dezembro,,,40,59,0.15,,1.475,,0,0,,,,9,4,,0.0375,2021-12-18,2021-12-18
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-18,Goiás,active,adset,Traffic||Branding geral||Dezembro,,,46,52,0.25,,1.130434783,,0,0,,,,,,,,2021-12-18,2021-12-18
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-18,Maranhão,active,adset,Traffic||Branding geral||Dezembro,,,88,138,0.85,,1.568181818,,0,0,,,,30,20,,0.04250289,2021-12-18,2021-12-18
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-18,Goiás,active,adset,Traffic||Branding geral||Dezembro,,,136,150,0.98,,1.102941176,,0,0,,,,6,4,,0.24501668,2021-12-18,2021-12-18
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-18,Rio Grande do Norte,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,2,240,305,1.06,0.53,1.270833333,2,2,0.833333333,0.655737705,,,68,20,,0.05300361,2021-12-18,2021-12-18
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-18,Piauí,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,1,399,399,1.68,1.68,1,1,1,0.250626566,0.250626566,,,90,56,,0.03000204,2021-12-18,2021-12-18
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-18,Ceará,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,2,784,1068,4.65,2.33,1.362244898,2,3,0.255102041,0.187265918,,,309,116,,0.04008894,2021-12-18,2021-12-18
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-18,São Paulo (state),active,adset,Traffic||Branding geral||Dezembro,Cliques no link,6,808,1161,6.89,1.15,1.436881188,6,7,0.742574257,0.516795866,,,86,52,,0.13250902,2021-12-18,2021-12-18
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-18,Alagoas,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,8,1256,1647,6.61,0.83,1.311305732,7,10,0.557324841,0.485731633,,,351,144,,0.0459059,2021-12-18,2021-12-18
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-18,Paraíba,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,10,2872,4036,16.66,1.67,1.405292479,9,15,0.313370474,0.247770069,,,1630,628,,0.02653047,2021-12-18,2021-12-18
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-18,Pará,active,adset,Traffic||Branding geral||Dezembro,,,16,41,0.20,,2.5625,,0,0,,,,,,,,2021-12-18,2021-12-18
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-18,Pará,active,adset,Traffic||Branding geral||Dezembro,,,6,16,0.09,,2.666666667,,0,0,,,,2,1,,0.09,2021-12-18,2021-12-18
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-18,Rio Grande do Sul,active,adset,Traffic||Branding geral||Dezembro,,,2,9,0.04,,4.5,,0,0,,,,1,1,,0.04,2021-12-18,2021-12-18
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-18,Federal District,active,adset,Traffic||Branding geral||Dezembro,,,2,3,0.01,,1.5,,0,0,,,,,,,,2021-12-18,2021-12-18
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-18,Paraná,active,adset,Traffic||Branding geral||Dezembro,,,2,2,0.00,,1,,0,0,,,,,,,,2021-12-18,2021-12-18
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-18,Minas Gerais,active,adset,Traffic||Branding geral||Dezembro,,,1,1,0.01,,1,,0,0,,,,1,1,,0.01,2021-12-18,2021-12-18
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-18,Bahia,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,39,7888,10829,50.82,1.30,1.372844828,38,58,0.481744422,0.360144058,,,3581,1284,,0.03958213,2021-12-18,2021-12-18
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-18,Pernambuco,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,30,4584,6103,29.83,0.99,1.331369983,29,39,0.632635253,0.491561527,,,1341,552,,0.05404353,2021-12-18,2021-12-18
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-18,Sergipe,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,23,4184,5469,26.37,1.15,1.307122371,21,31,0.501912046,0.420552203,,,3216,1044,,0.02526034,2021-12-18,2021-12-18
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-17,Minas Gerais,active,adset,Traffic||Branding geral||Dezembro,,,2,4,0.02,,2,,0,0,,,,,,,,2021-12-17,2021-12-17
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-17,Pernambuco,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,14,1146,1947,8.74,0.62,1.69895288,12,15,1.047120419,0.719054956,,,208,99,,0.08828283,2021-12-17,2021-12-17
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-17,Bahia,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,28,2216,3947,17.46,0.62,1.781137184,26,28,1.173285199,0.709399544,,,615,241,,0.07244813,2021-12-17,2021-12-17
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-17,Sergipe,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,9,998,1844,7.93,0.88,1.847695391,9,10,0.901803607,0.488069414,,,509,188,,0.04218085,2021-12-17,2021-12-17
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-17,Pará,active,adset,Traffic||Branding geral||Dezembro,,,0,6,0.01,,0,,0,0,,,,1,1,,0.01,2021-12-17,2021-12-17
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-17,Paraíba,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,11,788,1466,6.31,0.57,1.860406091,11,11,1.395939086,0.750341064,,,292,119,,0.05302521,2021-12-17,2021-12-17
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-17,São Paulo (state),active,adset,Traffic||Branding geral||Dezembro,Cliques no link,2,348,579,2.32,1.16,1.663793103,2,3,0.574712644,0.345423143,,,29,18,,0.12888889,2021-12-17,2021-12-17
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-17,Alagoas,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,4,264,474,1.80,0.45,1.795454545,4,4,1.515151515,0.843881857,,,44,21,,0.08571429,2021-12-17,2021-12-17
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-17,Ceará,active,adset,Traffic||Branding geral||Dezembro,,,230,410,1.81,,1.782608696,,2,0,,,,78,36,,0.05027778,2021-12-17,2021-12-17
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-17,Paraná,active,adset,Traffic||Branding geral||Dezembro,,,1,1,0.00,,1,,0,0,,,,,,,,2021-12-17,2021-12-17
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-17,Rio Grande do Norte,active,adset,Traffic||Branding geral||Dezembro,,,42,75,0.24,,1.785714286,,0,0,,,,22,6,,0.04,2021-12-17,2021-12-17
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-17,Goiás,active,adset,Traffic||Branding geral||Dezembro,,,46,54,0.30,,1.173913043,,0,0,,,,1,1,,0.3,2021-12-17,2021-12-17
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-17,Maranhão,active,adset,Traffic||Branding geral||Dezembro,,,22,51,0.13,,2.318181818,,0,0,,,,1,1,,0.13,2021-12-17,2021-12-17
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-17,Rio Grande do Sul,active,adset,Traffic||Branding geral||Dezembro,,,4,12,0.04,,3,,0,0,,,,1,1,,0.04,2021-12-17,2021-12-17
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-17,Piauí,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,2,76,143,0.52,0.26,1.881578947,2,2,2.631578947,1.398601399,,,22,10,,0.052,2021-12-17,2021-12-17
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-17,Bahia,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,39,7675,10385,49.86,1.28,1.353094463,39,51,0.508143322,0.375541647,,,2802,1288,,0.03870842,2021-12-17,2021-12-17
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-17,Federal District,active,adset,Traffic||Branding geral||Dezembro,,,0,1,0.01,,0,,0,0,,,,,,,,2021-12-17,2021-12-17
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-17,Rio Grande do Norte,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,1,220,286,0.96,0.96,1.3,1,2,0.454545455,0.34965035,,,27,12,,0.07999431,2021-12-17,2021-12-17
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-17,Minas Gerais,active,adset,Traffic||Branding geral||Dezembro,,,2,2,0.03,,1,,0,0,,,,,,,,2021-12-17,2021-12-17
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-17,Paraná,active,adset,Traffic||Branding geral||Dezembro,,,2,2,0.01,,1,,0,0,,,,,,,,2021-12-17,2021-12-17
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-17,Rio Grande do Sul,active,adset,Traffic||Branding geral||Dezembro,,,8,20,0.11,,2.5,,0,0,,,,1,,,,2021-12-17,2021-12-17
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-17,Pará,active,adset,Traffic||Branding geral||Dezembro,,,20,33,0.17,,1.65,,0,0,,,,,,,,2021-12-17,2021-12-17
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-17,Goiás,active,adset,Traffic||Branding geral||Dezembro,,,100,150,0.83,,1.5,,0,0,,,,7,,,,2021-12-17,2021-12-17
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-17,Maranhão,active,adset,Traffic||Branding geral||Dezembro,,,68,115,0.44,,1.691176471,,0,0,,,,18,12,,0.03666406,2021-12-17,2021-12-17
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-17,Piauí,active,adset,Traffic||Branding geral||Dezembro,,,368,471,2.09,,1.279891304,,1,0,,,,91,52,,0.04018945,2021-12-17,2021-12-17
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-17,Pernambuco,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,27,4392,5873,28.20,1.04,1.337204007,25,33,0.569216758,0.459730972,,,1208,548,,0.05145619,2021-12-17,2021-12-17
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-17,Ceará,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,3,700,992,4.24,1.41,1.417142857,3,5,0.428571429,0.302419355,,,250,100,,0.04239698,2021-12-17,2021-12-17
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-17,São Paulo (state),active,adset,Traffic||Branding geral||Dezembro,Cliques no link,8,760,1197,6.71,0.84,1.575,8,8,1.052631579,0.66833751,,,129,72,,0.09318781,2021-12-17,2021-12-17
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-17,Alagoas,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,6,1076,1491,6.50,1.08,1.385687732,6,9,0.557620818,0.402414487,,,342,164,,0.03963133,2021-12-17,2021-12-17
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-17,Paraíba,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,15,3024,4047,17.30,1.15,1.338293651,15,19,0.496031746,0.370644922,,,1389,628,,0.02754581,2021-12-17,2021-12-17
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-17,Sergipe,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,19,3956,5197,23.04,1.21,1.313700708,16,26,0.404448938,0.365595536,,,2695,896,,0.02571246,2021-12-17,2021-12-17
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-16,Piauí,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,1,92,157,0.60,0.60,1.706521739,1,1,1.086956522,0.636942675,,,31,9,,0.06666667,2021-12-16,2021-12-16
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-16,Pernambuco,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,13,1180,1985,9.05,0.70,1.68220339,13,13,1.101694915,0.654911839,,,234,92,,0.09836957,2021-12-16,2021-12-16
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-16,Sergipe,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,16,1010,1885,9.02,0.56,1.866336634,14,17,1.386138614,0.848806366,,,402,161,,0.05602484,2021-12-16,2021-12-16
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-16,Paraíba,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,12,862,1595,6.11,0.51,1.850348028,12,13,1.392111369,0.752351097,,,303,120,,0.05091667,2021-12-16,2021-12-16
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-16,São Paulo (state),active,adset,Traffic||Branding geral||Dezembro,Cliques no link,3,386,632,2.62,0.87,1.637305699,3,3,0.777202073,0.474683544,,,43,18,,0.14555556,2021-12-16,2021-12-16
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-16,Alagoas,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,4,268,465,1.78,0.45,1.735074627,4,4,1.492537313,0.860215054,,,45,23,,0.0773913,2021-12-16,2021-12-16
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-16,Ceará,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,1,268,437,1.51,1.51,1.630597015,1,1,0.373134328,0.228832952,,,56,30,,0.05033333,2021-12-16,2021-12-16
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-16,Pará,active,adset,Traffic||Branding geral||Dezembro,,,2,7,0.03,,3.5,,0,0,,,,2,1,,0.03,2021-12-16,2021-12-16
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-16,Rio Grande do Norte,active,adset,Traffic||Branding geral||Dezembro,,,38,84,0.29,,2.210526316,,0,0,,,,8,5,,0.058,2021-12-16,2021-12-16
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-16,Maranhão,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,1,26,65,0.20,0.20,2.5,1,1,3.846153846,1.538461538,,,9,7,,0.02857143,2021-12-16,2021-12-16
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-16,Goiás,active,adset,Traffic||Branding geral||Dezembro,,,46,59,0.40,,1.282608696,,0,0,,,,1,1,,0.4,2021-12-16,2021-12-16
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-16,Paraíba,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,15,3392,4616,17.07,1.14,1.360849057,15,18,0.442216981,0.324956672,,,1673,688,,0.02481105,2021-12-16,2021-12-16
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-16,Rio Grande do Sul,active,adset,Traffic||Branding geral||Dezembro,,,2,4,0.03,,2,,0,0,,,,,,,,2021-12-16,2021-12-16
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-16,Federal District,active,adset,Traffic||Branding geral||Dezembro,,,0,1,0.00,,0,,0,0,,,,,,,,2021-12-16,2021-12-16
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-16,Sergipe,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,8,4328,5199,20.59,2.57,1.201247689,8,9,0.184842884,0.153875745,,,2632,876,,0.02350457,2021-12-16,2021-12-16
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-16,Pernambuco,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,18,4936,6403,28.56,1.59,1.297204214,17,26,0.344408428,0.281118226,,,1387,608,,0.04697368,2021-12-16,2021-12-16
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-16,Bahia,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,22,2064,3766,15.69,0.71,1.824612403,22,24,1.065891473,0.58417419,,,576,231,,0.06792208,2021-12-16,2021-12-16
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-16,Bahia,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,34,8608,11397,46.07,1.36,1.324000929,32,50,0.371747212,0.29832412,,,3086,1236,,0.03727346,2021-12-16,2021-12-16
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-16,Minas Gerais,active,adset,Traffic||Branding geral||Dezembro,,,0,7,0.03,,0,,0,0,,,,,,,,2021-12-16,2021-12-16
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-16,Paraná,active,adset,Traffic||Branding geral||Dezembro,,,4,4,0.04,,1,,0,0,,,,,,,,2021-12-16,2021-12-16
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-16,Alagoas,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,8,1360,1688,7.39,0.92,1.241176471,8,8,0.588235294,0.473933649,,,394,172,,0.04296512,2021-12-16,2021-12-16
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-16,Ceará,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,1,904,1225,5.17,5.17,1.355088496,1,2,0.110619469,0.081632653,,,353,132,,0.03916667,2021-12-16,2021-12-16
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-16,São Paulo (state),active,adset,Traffic||Branding geral||Dezembro,Cliques no link,4,1040,1202,5.96,1.49,1.155769231,3,6,0.288461538,0.332778702,,,164,68,,0.08764706,2021-12-16,2021-12-16
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-16,Piauí,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,2,472,525,1.73,0.87,1.112288136,2,2,0.423728814,0.380952381,,,91,28,,0.06178571,2021-12-16,2021-12-16
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-16,Rio Grande do Norte,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,1,256,308,1.06,1.06,1.203125,1,1,0.390625,0.324675325,,,95,44,,0.02409091,2021-12-16,2021-12-16
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-16,Goiás,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,1,152,207,1.01,1.01,1.361842105,1,2,0.657894737,0.483091787,,,10,4,,0.2525,2021-12-16,2021-12-16
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-16,Maranhão,active,adset,Traffic||Branding geral||Dezembro,,,48,121,0.42,,2.520833333,,0,0,,,,29,12,,0.035,2021-12-16,2021-12-16
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-16,Rio Grande do Sul,active,adset,Traffic||Branding geral||Dezembro,,,16,23,0.07,,1.4375,,0,0,,,,,,,,2021-12-16,2021-12-16
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-16,Pará,active,adset,Traffic||Branding geral||Dezembro,,,16,46,0.19,,2.875,,0,0,,,,,,,,2021-12-16,2021-12-16
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-15,São Paulo (state),active,adset,Traffic||Branding geral||Dezembro,Cliques no link,9,1088,1460,7.11,0.79,1.341911765,9,12,0.827205882,0.616438356,,,130,92,,0.07728261,2021-12-15,2021-12-15
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-15,Paraná,active,adset,Traffic||Branding geral||Dezembro,,,2,2,0.02,,1,,0,0,,,,,,,,2021-12-15,2021-12-15
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-15,São Paulo (state),active,adset,Traffic||Branding geral||Dezembro,Cliques no link,3,424,663,2.95,0.98,1.563679245,3,4,0.70754717,0.452488688,,,48,29,,0.10172414,2021-12-15,2021-12-15
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-15,Alagoas,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,2,332,509,1.75,0.88,1.53313253,2,2,0.602409639,0.392927308,,,72,40,,0.04375,2021-12-15,2021-12-15
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-15,Ceará,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,2,264,398,1.61,0.81,1.507575758,2,2,0.757575758,0.502512563,,,102,38,,0.04236842,2021-12-15,2021-12-15
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-15,Piauí,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,3,104,139,0.39,0.13,1.336538462,2,3,1.923076923,2.158273381,,,33,17,,0.02294118,2021-12-15,2021-12-15
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-15,Goiás,active,adset,Traffic||Branding geral||Dezembro,,,58,74,0.55,,1.275862069,,0,0,,,,2,2,,0.275,2021-12-15,2021-12-15
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-15,Rio Grande do Norte,active,adset,Traffic||Branding geral||Dezembro,,,56,73,0.27,,1.303571429,,0,0,,,,20,8,,0.03375,2021-12-15,2021-12-15
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-15,Maranhão,active,adset,Traffic||Branding geral||Dezembro,,,34,72,0.22,,2.117647059,,0,0,,,,5,2,,0.11,2021-12-15,2021-12-15
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-15,Rio Grande do Sul,active,adset,Traffic||Branding geral||Dezembro,,,2,3,0.02,,1.5,,0,0,,,,,,,,2021-12-15,2021-12-15
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-15,Minas Gerais,active,adset,Traffic||Branding geral||Dezembro,,,0,1,0.00,,0,,0,0,,,,,,,,2021-12-15,2021-12-15
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-15,Unknown,active,adset,Traffic||Branding geral||Dezembro,,,1,1,0.00,,1,,0,0,,,,,,,,2021-12-15,2021-12-15
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-15,Minas Gerais,active,adset,Traffic||Branding geral||Dezembro,,,0,2,0.01,,0,,0,0,,,,,,,,2021-12-15,2021-12-15
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-15,Rio Grande do Sul,active,adset,Traffic||Branding geral||Dezembro,,,24,27,0.06,,1.125,,0,0,,,,4,4,,0.015,2021-12-15,2021-12-15
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-15,Alagoas,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,10,1536,1794,6.97,0.70,1.16796875,10,12,0.651041667,0.557413601,,,355,120,,0.05808333,2021-12-15,2021-12-15
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-15,Pará,active,adset,Traffic||Branding geral||Dezembro,,,8,43,0.17,,5.375,,0,0,,,,,,,,2021-12-15,2021-12-15
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-15,Maranhão,active,adset,Traffic||Branding geral||Dezembro,,,128,170,0.52,,1.328125,,0,0,,,,38,8,,0.065,2021-12-15,2021-12-15
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-15,Goiás,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,2,192,256,1.33,0.67,1.333333333,2,3,1.041666667,0.78125,,,21,12,,0.11083333,2021-12-15,2021-12-15
Traffic||Branding geral||Dezembro,QD_Natal||All_cities||traffic,2021-12-15,Rio Grande do Norte,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,1,264,283,0.92,0.92,1.071969697,1,1,0.378787879,0.35335689,,,34,8,,0.115,2021-12-15,2021-12-15
Traffic||Branding geral||Dezembro,QD_confra||All_cities||traffic,2021-12-15,Sergipe,active,adset,Traffic||Branding geral||Dezembro,Cliques no link,21,972,1757,9.93,0.47,1.807613169,19,21,1.95473251,1.195219124,,,455,204,,0.04867647,2021-12-15,2021-12-15
