Nome da campanha,Nome do conjunto de anúncios,Dia,Região,Status de veiculação,Nível de veiculação,Nome da campanha,Tipo de resultado,Resultados,Alcance,Impressões,Valor gasto (BRL),Custo por resultado,Frequência,Cliques no link únicos,Cliques (todos),CTR único (taxa de cliques no link),CTR (taxa de cliques no link),Instalações do aplicativo,Custo por instalação de aplicativo,Ativações de aplicativos,Ativações do aplicativo únicas,Custo por ativação de aplicativo,Custo por ativação do aplicativo única,Início dos relatórios,Término dos relatórios,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-24,Rio Grande do Norte,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,172,225,0.89,0.00,1.308139535,0,0,0,0,0,0,57,16,0.01,0.055625,2021-11-24,2021-11-24,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-24,Piauí,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,1,334,334,1.23,1.23,1,1,1,0.299401198,0.299401198,0,0,48,16,0.01,0.076875,2021-11-24,2021-11-24,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-24,Pará,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,4,11,0.04,0.00,2.75,0,0,0,0,0,0,1,0,0.01,0,2021-11-24,2021-11-24,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-24,Goiás,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,1,76,102,0.49,0.49,1.342105263,1,1,1.315789474,0.980392157,0,0,18,12,0.01,0.04082963,2021-11-24,2021-11-24,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-24,Alagoas,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,5,1048,1205,5.82,1.16,1.14980916,5,6,0.477099237,0.414937759,0,0,270,116,0.01,0.05016786,2021-11-24,2021-11-24,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-24,Unknown,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,57,57,0.24,0.00,1,0,0,0,0,0,0,13,4,0.01,0.05999456,2021-11-24,2021-11-24,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-24,Bahia,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,35,7160,8327,39.18,1.12,1.162988827,33,52,0.460893855,0.420319443,0,0,1917,880,0.01,0.04451869,2021-11-24,2021-11-24,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-24,Pernambuco,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,15,3748,4372,21.71,1.45,1.166488794,15,23,0.400213447,0.343092406,0,0,1016,456,0.01,0.04760533,2021-11-24,2021-11-24,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-24,Sergipe,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,16,3684,4331,17.99,1.12,1.175624321,16,21,0.434310532,0.369429693,0,0,1811,792,0.01,0.02271259,2021-11-24,2021-11-24,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-24,Paraíba,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,11,2800,3306,12.74,1.16,1.180714286,11,16,0.392857143,0.332728373,0,0,973,448,0.01,0.02843492,2021-11-24,2021-11-24,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-24,Alagoas,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,5,1036,1189,5.60,1.12,1.147683398,4,6,0.386100386,0.420521447,0,0,305,128,0.01,0.04375,2021-11-24,2021-11-24,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-24,São Paulo (state),recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,6,776,1119,6.09,1.01,1.442010309,6,10,0.773195876,0.536193029,0,0,179,88,0.01,0.06919827,2021-11-24,2021-11-24,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-24,Ceará,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,1,524,750,3.20,3.20,1.43129771,1,2,0.190839695,0.133333333,0,0,177,84,0.01,0.03809178,2021-11-24,2021-11-24,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-24,Piauí,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,1,348,348,1.46,1.46,1,1,3,0.287356322,0.287356322,0,0,77,40,0.01,0.03649669,2021-11-24,2021-11-24,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-24,Rio Grande do Norte,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,1,152,178,0.73,0.73,1.171052632,1,1,0.657894737,0.561797753,0,0,27,27,0.01,0.02703458,2021-11-24,2021-11-24,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-24,Ceará,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,2,492,669,3.13,1.57,1.359756098,2,3,0.406504065,0.298953662,0,0,148,60,0.01,0.05216667,2021-11-24,2021-11-24,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-24,Maranhão,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,84,107,0.51,0.00,1.273809524,0,0,0,0,0,0,25,12,0.01,0.04249615,2021-11-24,2021-11-24,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-24,São Paulo (state),recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,10,940,1367,7.41,0.74,1.454255319,8,15,0.85106383,0.731528895,0,0,250,128,0.01,0.05789063,2021-11-24,2021-11-24,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-24,Sergipe,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,6,3056,3741,17.01,2.84,1.224149215,6,12,0.196335079,0.160384924,0,0,1622,704,0.01,0.02416193,2021-11-24,2021-11-24,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-24,Pernambuco,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,22,3676,4535,24.42,1.11,1.233677911,22,30,0.598476605,0.485115766,0,0,997,368,0.01,0.0663587,2021-11-24,2021-11-24,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-24,Bahia,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,27,6072,7218,35.69,1.32,1.188735178,26,39,0.428194993,0.374064838,0,0,1663,656,0.01,0.05440549,2021-11-24,2021-11-24,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-24,Federal District,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,0,1,0.01,0.00,0,0,0,0,0,0,0,0,0,0.01,0,2021-11-24,2021-11-24,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-24,Rio Grande do Sul,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,7,7,0.04,0.00,1,0,0,0,0,0,0,0,0,0.01,0,2021-11-24,2021-11-24,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-24,Paraíba,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,23,2432,2964,12.66,0.55,1.21875,22,30,0.904605263,0.775978408,0,0,862,464,0.01,0.02728448,2021-11-24,2021-11-24,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-23,Unknown,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,47,47,0.19,0.00,1,0,0,0,0,0,0,33,4,0.01,0.04749554,2021-11-23,2021-11-23,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-23,Paraíba,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,6,2628,3005,12.28,2.05,1.143455099,6,14,0.228310502,0.199667221,0,0,1147,448,0.01,0.02740814,2021-11-23,2021-11-23,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-23,Alagoas,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,3,1016,1206,5.81,1.94,1.187007874,3,7,0.295275591,0.248756219,0,0,222,144,0.01,0.04034343,2021-11-23,2021-11-23,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-23,São Paulo (state),recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,2,860,1033,5.52,2.76,1.201162791,2,3,0.23255814,0.193610842,0,0,113,80,0.01,0.06899352,2021-11-23,2021-11-23,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-23,Ceará,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,4,560,710,2.87,0.72,1.267857143,4,5,0.714285714,0.563380282,0,0,144,80,0.01,0.03587163,2021-11-23,2021-11-23,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-23,Piauí,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,1,292,318,1.28,1.28,1.089041096,1,1,0.342465753,0.314465409,0,0,68,40,0.01,0.031997,2021-11-23,2021-11-23,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-23,Rio Grande do Norte,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,172,180,0.85,0.00,1.046511628,0,1,0,0,0,0,41,16,0.01,0.05312001,2021-11-23,2021-11-23,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-23,Maranhão,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,60,97,0.45,0.00,1.616666667,0,0,0,0,0,0,43,4,0.01,0.11248944,2021-11-23,2021-11-23,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-23,Goiás,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,1,94,94,0.56,0.56,1,1,1,1.063829787,1.063829787,0,0,4,0,0.01,0,2021-11-23,2021-11-23,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-23,Minas Gerais,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,1,1,0.01,0.00,1,0,0,0,0,0,0,2,2,0.01,0.00499953,2021-11-23,2021-11-23,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-23,Rio Grande do Sul,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,9,9,0.04,0.00,1,0,0,0,0,0,0,1,1,0.01,0.03999624,2021-11-23,2021-11-23,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-23,Pará,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,0,5,0.02,0.00,0,0,0,0,0,0,0,1,0,0.01,0,2021-11-23,2021-11-23,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-23,Pernambuco,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,25,3631,4324,21.83,0.87,1.190856513,25,32,0.68851556,0.578168363,0,0,903,464,0.01,0.047043,2021-11-23,2021-11-23,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-23,Ceará,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,3,560,618,2.62,0.87,1.103571429,3,3,0.535714286,0.485436893,0,0,133,96,0.01,0.02729167,2021-11-23,2021-11-23,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-23,Alagoas,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,16,1088,1257,5.85,0.37,1.155330882,14,20,1.286764706,1.272871917,0,0,250,108,0.01,0.05416667,2021-11-23,2021-11-23,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-23,São Paulo (state),recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,7,920,1316,7.16,1.02,1.430434783,7,7,0.760869565,0.531914894,0,0,176,96,0.01,0.07458333,2021-11-23,2021-11-23,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-23,Paraíba,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,12,2228,2656,11.45,0.95,1.192100539,12,15,0.538599641,0.451807229,0,0,879,368,0.01,0.03111413,2021-11-23,2021-11-23,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-23,Sergipe,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,15,3204,3723,17.64,1.18,1.161985019,14,19,0.436953808,0.402900886,0,0,1658,680,0.01,0.02594118,2021-11-23,2021-11-23,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-23,Pernambuco,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,28,3840,4516,23.47,0.84,1.176041667,28,36,0.729166667,0.620017715,0,0,897,424,0.01,0.05535377,2021-11-23,2021-11-23,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-23,Bahia,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,39,6248,7364,36.86,0.95,1.178617157,37,52,0.592189501,0.529603476,0,0,1664,804,0.01,0.04584577,2021-11-23,2021-11-23,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-23,Sergipe,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,7,3595,4109,18.08,2.58,1.142976356,7,10,0.194714882,0.170357751,0,0,2024,864,0.01,0.02092396,2021-11-23,2021-11-23,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-23,Bahia,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,23,6943,7862,36.72,1.60,1.132363532,21,40,0.302462912,0.292546426,0,0,1937,752,0.01,0.0488252,2021-11-23,2021-11-23,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-23,Paraná,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,0,4,0.03,0.00,0,0,0,0,0,0,0,3,0,0.01,0,2021-11-23,2021-11-23,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-23,Pará,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,0,8,0.05,0.00,0,0,0,0,0,0,0,2,0,0.01,0,2021-11-23,2021-11-23,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-23,Rio Grande do Sul,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,1,12,19,0.08,0.08,1.583333333,1,1,8.333333333,5.263157895,0,0,1,0,0.01,0,2021-11-23,2021-11-23,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-23,Unknown,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,40,48,0.28,0.00,1.2,0,1,0,0,0,0,5,0,0.01,0,2021-11-23,2021-11-23,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-23,Maranhão,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,88,113,0.56,0.00,1.284090909,0,0,0,0,0,0,47,16,0.01,0.035,2021-11-23,2021-11-23,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-23,Goiás,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,136,156,0.93,0.00,1.147058824,0,1,0,0,0,0,24,24,0.01,0.03875,2021-11-23,2021-11-23,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-23,Rio Grande do Norte,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,1,144,205,0.71,0.71,1.423611111,1,2,0.694444444,0.487804878,0,0,35,12,0.01,0.05916667,2021-11-23,2021-11-23,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-23,Piauí,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,2,308,330,1.43,0.72,1.071428571,1,3,0.324675325,0.606060606,0,0,67,32,0.01,0.0446875,2021-11-23,2021-11-23,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-22,Alagoas,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,8,1356,1656,7.12,0.89,1.221238938,6,8,0.442477876,0.483091787,0,0,320,122,0.01,0.05833961,2021-11-22,2021-11-22,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-22,Pernambuco,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,17,4568,5424,23.53,1.38,1.187390543,13,33,0.284588441,0.313421829,0,0,1103,520,0.01,0.04524188,2021-11-22,2021-11-22,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-22,Bahia,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,31,7727,9258,38.01,1.23,1.198136405,30,50,0.388248997,0.334845539,0,0,2115,964,0.01,0.03943276,2021-11-22,2021-11-22,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-22,Sergipe,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,20,4751,5284,20.37,1.02,1.112186908,18,26,0.378867607,0.378501136,0,0,2271,904,0.01,0.02252914,2021-11-22,2021-11-22,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-22,Paraná,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,0,1,0.00,0.00,0,0,0,0,0,0,0,1,0,0.01,0,2021-11-22,2021-11-22,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-22,Paraíba,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,9,3200,3869,13.36,1.48,1.2090625,9,13,0.28125,0.232618248,0,0,1239,504,0.01,0.02650318,2021-11-22,2021-11-22,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-22,Alagoas,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,5,1072,1307,4.92,0.98,1.219216418,5,7,0.46641791,0.382555471,0,0,303,164,0.01,0.02999462,2021-11-22,2021-11-22,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-22,São Paulo (state),recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,4,848,1044,5.09,1.27,1.231132075,4,6,0.471698113,0.383141762,0,0,129,48,0.01,0.10602265,2021-11-22,2021-11-22,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-22,Ceará,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,3,704,880,3.17,1.06,1.25,3,4,0.426136364,0.340909091,0,0,267,136,0.01,0.02330464,2021-11-22,2021-11-22,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-22,Piauí,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,2,386,386,1.36,0.68,1,2,2,0.518134715,0.518134715,0,0,96,16,0.01,0.08498476,2021-11-22,2021-11-22,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-22,Rio Grande do Norte,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,1,144,185,0.56,0.56,1.284722222,1,1,0.694444444,0.540540541,0,0,44,4,0.01,0.13997489,2021-11-22,2021-11-22,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-22,Goiás,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,64,107,0.63,0.00,1.671875,0,0,0,0,0,0,13,4,0.01,0.15747175,2021-11-22,2021-11-22,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-22,Maranhão,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,80,101,0.37,0.00,1.2625,0,0,0,0,0,0,43,12,0.01,0.0308278,2021-11-22,2021-11-22,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-22,Pará,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,0,12,0.05,0.00,0,0,0,0,0,0,0,3,0,0.01,0,2021-11-22,2021-11-22,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-22,Rio Grande do Sul,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,11,11,0.05,0.00,1,0,0,0,0,0,0,0,0,0.01,0,2021-11-22,2021-11-22,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-22,Unknown,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,0,4,0.04,0.00,0,0,0,0,0,0,0,2,2,0.01,0.01999641,2021-11-22,2021-11-22,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-22,Paraíba,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,7,2788,3467,12.57,1.80,1.243543759,7,10,0.25107604,0.201903663,0,0,1147,464,0.01,0.02708075,2021-11-22,2021-11-22,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-22,Paraná,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,4,4,0.04,0.00,1,0,0,0,0,0,0,0,0,0.01,0,2021-11-22,2021-11-22,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-22,Ceará,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,2,664,839,3.10,1.55,1.263554217,2,4,0.301204819,0.238379023,0,0,216,88,0.01,0.03521457,2021-11-22,2021-11-22,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-22,Bahia,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,32,7047,8347,33.84,1.06,1.184475663,32,42,0.454093941,0.383371271,0,0,1875,852,0.01,0.03971572,2021-11-22,2021-11-22,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-22,Pernambuco,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,12,4511,5648,24.47,2.04,1.252050543,12,22,0.266016404,0.212464589,0,0,947,454,0.01,0.05390126,2021-11-22,2021-11-22,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-22,Sergipe,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,16,3799,4443,17.74,1.11,1.169518294,15,25,0.394840748,0.360117038,0,0,1808,764,0.01,0.02322461,2021-11-22,2021-11-22,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-22,Minas Gerais,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,0,1,0.01,0.00,0,0,0,0,0,0,0,0,0,0.01,0,2021-11-22,2021-11-22,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-22,Unknown,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,6,6,0.05,0.00,1,0,0,0,0,0,0,0,0,0.01,0,2021-11-22,2021-11-22,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-22,Pará,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,0,13,0.08,0.00,0,0,0,0,0,0,0,1,0,0.01,0,2021-11-22,2021-11-22,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-22,Rio Grande do Sul,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,16,18,0.06,0.00,1.125,0,0,0,0,0,0,0,0,0.01,0,2021-11-22,2021-11-22,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-22,Goiás,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,2,188,193,0.99,0.49,1.026595745,2,2,1.063829787,1.03626943,0,0,28,18,0.01,0.05498017,2021-11-22,2021-11-22,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-22,Rio Grande do Norte,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,224,266,0.90,0.00,1.1875,0,1,0,0,0,0,66,30,0.01,0.02998918,2021-11-22,2021-11-22,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-22,Piauí,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,1,360,397,1.55,1.55,1.102777778,1,1,0.277777778,0.251889169,0,0,72,34,0.01,0.0455718,2021-11-22,2021-11-22,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-22,Maranhão,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,3,80,114,0.41,0.14,1.425,3,3,3.75,2.631578947,0,0,27,16,0.01,0.02561576,2021-11-22,2021-11-22,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-22,São Paulo (state),recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,3,1152,1625,7.98,2.66,1.410590278,3,5,0.260416667,0.184615385,0,0,183,94,0.01,0.08486301,2021-11-22,2021-11-22,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-21,Bahia,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,41,7576,9325,38.47,0.94,1.230860612,41,57,0.541182682,0.439678284,0,0,4026,1436,0.01,0.02678969,2021-11-21,2021-11-21,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-21,Maranhão,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,88,113,0.44,0.00,1.284090909,0,0,0,0,0,0,37,16,0.01,0.0275,2021-11-21,2021-11-21,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-21,Rio Grande do Sul,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,16,22,0.08,0.00,1.375,0,0,0,0,0,0,0,0,0.01,0,2021-11-21,2021-11-21,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-21,Pará,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,0,11,0.09,0.00,0,0,0,0,0,0,0,0,0,0.01,0,2021-11-21,2021-11-21,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-21,Unknown,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,0,9,0.03,0.00,0,0,0,0,0,0,0,4,4,0.01,0.0075,2021-11-21,2021-11-21,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-21,Paraná,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,4,4,0.03,0.00,1,0,0,0,0,0,0,0,0,0.01,0,2021-11-21,2021-11-21,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-21,Sergipe,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,21,4912,5373,19.92,0.95,1.093851792,19,25,0.386807818,0.390843104,0,0,4617,1436,0.01,0.01387187,2021-11-21,2021-11-21,0
Traffic||Branding geral||Novembro,QD_Vantagens ||All_cities||traffic,2021-11-21,Federal District,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,0,1,0.00,0.00,0,0,0,0,0,0,0,0,0,0.01,0,2021-11-21,2021-11-21,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-21,Alagoas,recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,3,1176,1439,6.10,2.03,1.223639456,3,5,0.255102041,0.20847811,0,0,486,156,0.01,0.03910256,2021-11-21,2021-11-21,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-21,Federal District,recently_completed,adset,Traffic||Branding geral||Novembro,0,0,0,2,0.01,0.00,0,0,0,0,0,0,0,0,0,0.01,0,2021-11-21,2021-11-21,0
Traffic||Branding geral||Novembro,QD_Produtos||All_cities||traffic,2021-11-21,São Paulo (state),recently_completed,adset,Traffic||Branding geral||Novembro,Cliques no link,5,888,1112,5.05,1.01,1.252252252,5,11,0.563063063,0.449640288,0,0,164,80,0.01,0.063125,2021-11-21,2021-11-21,0
